City,Country,Weekend/Weekday,Price,Room_Type,Room_Shared,Room_Private,Person_Capacity,Superhost?,Multiple_Rooms?,Business?,cleanliness_rating,guest_satisfaction_overall,bedrooms,Distance from City Center,Nearest Metro (km),attr_index,attr_index_norm,rest_index,rest_index_norm,longitude,latitude
Barcelona,Spain,Weekday,194.1024507,Private room,FALSE,TRUE,3,FALSE,0,0,8,87,1,0.780758224,0.089868675,1783.58608,60.78749027,1717.884962,37.81593512,2.17321,41.38053
Barcelona,Spain,Weekday,205.972025,Private room,FALSE,TRUE,3,FALSE,0,1,10,90,1,1.170758587,0.164071479,579.8288137,19.76150115,1178.934573,25.95197834,2.17363,41.37695
Barcelona,Spain,Weekday,225.7546489,Private room,FALSE,TRUE,3,FALSE,0,1,9,100,1,1.337561298,0.441865635,437.8181443,14.9215485,859.6412337,18.92334926,2.18529,41.39071
Barcelona,Spain,Weekday,671.2127912,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,85,2,0.333608451,0.319574593,728.9892825,24.8451305,1554.116705,34.21089176,2.17283,41.38501
Barcelona,Spain,Weekday,185.2584542,Private room,FALSE,TRUE,2,FALSE,0,1,9,88,1,0.965673748,0.370507221,789.9878973,26.92406168,1833.582827,40.3628012,2.17763,41.3806
Barcelona,Spain,Weekday,190.8441362,Private room,FALSE,TRUE,2,FALSE,0,1,9,73,1,1.303159075,0.388660842,442.2216566,15.0716273,863.4871445,19.00800959,2.18473,41.391
Barcelona,Spain,Weekday,856.2385086,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,2,0.745349194,0.051281082,1522.510782,51.88962305,1847.775419,40.67522384,2.1738,41.38106
Barcelona,Spain,Weekday,202.4809738,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,1.326918873,0.42421388,438.8165299,14.95557509,859.7093716,18.92484918,2.18511,41.39082
Barcelona,Spain,Weekday,225.5219122,Private room,FALSE,TRUE,3,TRUE,1,0,10,100,1,1.946537271,0.347213945,744.5810572,25.37652333,680.9164751,14.98906726,2.17841,41.40349
Barcelona,Spain,Weekday,185.2584542,Private room,FALSE,TRUE,2,FALSE,0,1,9,89,1,0.884420291,0.208377671,1017.582516,34.68085335,2518.478965,55.43947309,2.17535,41.38026
Barcelona,Spain,Weekday,242.9771685,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.703286698,0.117113407,1089.009263,37.11519211,1634.790759,35.98677598,2.17199,41.38098
Barcelona,Spain,Weekday,324.2022948,Private room,FALSE,TRUE,3,FALSE,1,0,10,100,1,0.74785245,0.118330769,1056.038674,35.99150125,1915.543232,42.16700197,2.17472,41.38141
Barcelona,Spain,Weekday,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,1.19877132,0.095180042,577.2103162,19.67225853,1185.455222,26.0955179,2.17445,41.37687
Barcelona,Spain,Weekday,161.984779,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.868355667,0.329309999,434.4389402,14.80637977,1151.927349,25.35746621,2.15984,41.38556
Barcelona,Spain,Weekday,113.5755347,Private room,FALSE,TRUE,2,FALSE,0,0,5,70,1,0.556266511,0.195802079,894.1372411,30.47363929,1683.043999,37.0489783,2.17386,41.38305
Barcelona,Spain,Weekday,775.2461191,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,90,2,0.386245972,0.328281806,770.7020878,26.26677019,1610.243885,35.44642373,2.17257,41.38424
Barcelona,Spain,Weekday,416.5987851,Private room,FALSE,TRUE,4,FALSE,0,1,10,100,1,0.847758526,0.206209057,1170.593564,39.89571667,1695.997792,37.33413115,2.17778,41.38223
Barcelona,Spain,Weekday,217.3761259,Private room,FALSE,TRUE,4,FALSE,0,0,10,100,2,1.415807956,0.445612268,410.2596414,13.98231027,1090.782433,24.01147843,2.15494,41.39295
Barcelona,Spain,Weekday,156.1663602,Private room,FALSE,TRUE,2,FALSE,0,0,9,95,1,0.729926719,0.477949239,544.3187684,18.55126154,1141.97536,25.13839232,2.17254,41.39343
Barcelona,Spain,Weekday,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,1,9,73,1,1.76868275,0.179392663,340.2080716,11.59483979,895.0976192,19.70385343,2.15251,41.37819
Barcelona,Spain,Weekday,167.8031978,Private room,FALSE,TRUE,2,FALSE,1,0,6,80,1,0.647124663,0.291122817,553.7428717,18.87245018,1111.086957,24.4584435,2.1757,41.39109
Barcelona,Spain,Weekday,168.9668816,Private room,FALSE,TRUE,2,FALSE,0,1,10,96,1,0.919267405,0.196356968,419.7961879,14.30733115,1074.97563,23.66352204,2.15995,41.3838
Barcelona,Spain,Weekday,173.6216166,Private room,FALSE,TRUE,2,FALSE,0,1,10,96,1,0.948873687,0.183134993,414.7110614,14.13402184,1070.466726,23.56426719,2.15957,41.38379
Barcelona,Spain,Weekday,156.399097,Private room,FALSE,TRUE,3,FALSE,1,0,9,93,1,1.045202799,0.388071718,476.6064863,16.24351775,1159.641432,25.52727692,2.167,41.378
Barcelona,Spain,Weekday,254.6140061,Private room,FALSE,TRUE,2,FALSE,0,1,9,100,1,1.013997611,0.382752554,735.1876974,25.05638248,1862.489407,40.99912399,2.1783,41.38047
Barcelona,Spain,Weekday,159.6574115,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.406771257,0.323491994,772.4898158,26.32769884,1586.971195,34.93412019,2.17299,41.38424
Barcelona,Spain,Weekday,324.2022948,Private room,FALSE,TRUE,4,FALSE,0,1,10,100,1,0.899656553,0.296911728,866.9898326,29.54841183,1832.48884,40.33871918,2.1768,41.38085
Barcelona,Spain,Weekday,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,1,8,80,1,1.604461595,0.013004421,347.5912816,11.84647149,857.8624533,18.88419283,2.15431,41.37883
Barcelona,Spain,Weekday,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,1,10,90,1,2.054453605,0.174890925,363.9436901,12.40378795,1004.760651,22.11787427,2.15039,41.376
Barcelona,Spain,Weekday,173.6216166,Private room,FALSE,TRUE,2,FALSE,0,1,9,89,1,0.97067266,0.296396686,794.7420968,27.08609246,1769.863863,38.96015069,2.17857,41.38123
Barcelona,Spain,Weekday,185.2584542,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,1.05615774,0.32902025,702.6261738,23.94663324,1843.630984,40.58399206,2.17964,41.38098
Barcelona,Spain,Weekday,256.9413736,Private room,FALSE,TRUE,3,FALSE,0,0,10,100,1,0.62265759,0.078092341,1083.932836,36.94217929,1852.627559,40.78203438,2.173,41.382
Barcelona,Spain,Weekday,150.5806782,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.87202994,0.162766667,985.8605133,33.59971635,1712.878916,37.70573665,2.1784,41.38247
Barcelona,Spain,Weekday,370.5169083,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,100,1,0.637510055,0.350495413,723.9119881,24.67208812,1419.453644,31.24654332,2.17763,41.3869
Barcelona,Spain,Weekday,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,7,88,1,0.924226352,0.487245478,520.37541,17.73523327,1243.738298,27.37850777,2.1675,41.37903
Barcelona,Spain,Weekday,159.6574115,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,2.291574452,0.175033441,324.684751,11.06577998,697.479498,15.35367037,2.14942,41.40076
Barcelona,Spain,Weekday,182.9310866,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,0.822627715,0.448926461,464.5390939,15.83224155,1136.905843,25.02679664,2.16409,41.38122
Barcelona,Spain,Weekday,219.7034934,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.064367556,0.089689964,342.9767844,11.68920198,784.3001411,17.26485993,2.15121,41.39919
Barcelona,Spain,Weekday,182.9310866,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,1.527866117,0.147303154,389.6318168,13.27928074,902.5283192,19.867426,2.16811,41.37345
Barcelona,Spain,Weekday,159.6574115,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.260203816,0.207931877,327.8809552,11.17471178,712.8098606,15.69113884,2.14978,41.40064
Barcelona,Spain,Weekday,182.9310866,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,1.52063136,0.137894614,393.0872301,13.39704679,905.0308668,19.92251478,2.16863,41.37348
Barcelona,Spain,Weekday,266.2508437,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,1.583817459,0.634235951,386.2597729,13.16435604,759.1225826,16.71062438,2.18784,41.39196
Barcelona,Spain,Weekday,150.5806782,Private room,FALSE,TRUE,2,FALSE,0,1,10,80,1,1.709652991,0.323926487,358.2496147,12.20972467,938.8207887,20.66633495,2.15656,41.37554
Barcelona,Spain,Weekday,143.3658389,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.629966469,0.285902987,359.5071352,12.252583,890.7738159,19.60867321,2.15731,41.376
Barcelona,Spain,Weekday,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.525994941,0.571758521,447.3897334,15.24776369,555.030919,12.21793874,2.17734,41.40921
Barcelona,Spain,Weekday,138.9438406,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.956916315,0.682800055,552.4521658,18.82846084,1062.896059,23.39761352,2.17071,41.39574
Barcelona,Spain,Weekday,185.2584542,Private room,FALSE,TRUE,2,FALSE,0,0,8,80,1,0.812185469,0.342412797,451.5809602,15.39060746,1142.299587,25.14552955,2.16298,41.38209
Barcelona,Spain,Weekday,161.984779,Private room,FALSE,TRUE,2,FALSE,1,0,8,80,1,0.872065316,0.622301709,549.187221,18.71718625,1117.960038,24.60974117,2.17132,41.39493
Barcelona,Spain,Weekday,124.9796355,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.618684708,0.054213956,345.222058,11.76572453,833.4110439,18.34594205,2.15386,41.3791
Barcelona,Spain,Weekday,180.6037191,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,0.34657671,0.329283889,733.5315164,24.99993716,1585.383122,34.89916183,2.17223,41.3845
Barcelona,Spain,Weekday,173.6216166,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,0.271029831,0.266966569,701.4754795,23.90741572,1603.27276,35.29296781,2.17313,41.38647
Barcelona,Spain,Weekday,180.6037191,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,0.371939873,0.356498247,750.2437299,25.56951635,1574.635128,34.66256539,2.17287,41.38457
Barcelona,Spain,Weekday,180.6037191,Private room,FALSE,TRUE,2,FALSE,0,1,10,80,1,0.36347052,0.356211727,745.905537,25.42166374,1889.331519,41.5900015,2.17398,41.3858
Barcelona,Spain,Weekday,868.1080829,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,90,2,0.517977559,0.312531554,915.1020419,31.18815352,1415.48226,31.15912096,2.1762,41.38736
Barcelona,Spain,Weekday,335.3736589,Private room,FALSE,TRUE,3,FALSE,1,0,10,100,1,0.74715026,0.455615804,535.3801813,18.24662007,1073.144429,23.62321167,2.17372,41.39326
Barcelona,Spain,Weekday,229.2457002,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,1.940479279,0.059316212,1533.254908,52.25580018,763.6773526,16.81088889,2.17381,41.40438
Barcelona,Spain,Weekday,115.6701655,Private room,FALSE,TRUE,2,FALSE,0,0,8,80,1,1.771849266,0.572669754,562.0839865,19.15672882,761.8348671,16.77033011,2.16794,41.40302
Barcelona,Spain,Weekday,368.1895408,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,2,1.425308551,0.26651975,353.8732563,12.06057132,888.9596699,19.56873827,2.15485,41.38127
Barcelona,Spain,Weekday,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,1,9,93,1,0.898330945,0.323364416,912.5532983,31.10128823,1757.884892,38.69645669,2.17734,41.38122
Barcelona,Spain,Weekday,357.4836502,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,93,1,0.423319861,0.078397917,597.7183616,20.3712058,1297.430864,28.5604464,2.17357,41.38985
Barcelona,Spain,Weekday,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,8,85,1,1.240602578,0.278440972,425.7348394,14.50972998,1031.954331,22.71649086,2.16609,41.37636
Barcelona,Spain,Weekday,179.4400354,Private room,FALSE,TRUE,2,FALSE,1,0,8,82,1,1.25654096,0.203350901,589.5472452,20.09272097,1329.538885,29.26724275,2.17776,41.37744
Barcelona,Spain,Weekday,404.9619475,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,99,1,0.164489131,0.184722851,600.3347496,20.46037652,1368.649118,30.12817935,2.16942,41.38855
Barcelona,Spain,Weekday,161.984779,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,2.475339499,0.27567385,351.495232,11.97952442,584.4612873,12.86579172,2.14767,41.37251
Barcelona,Spain,Weekday,211.7904438,Private room,FALSE,TRUE,2,FALSE,1,0,10,91,1,0.913655189,0.420180877,438.0205988,14.92844847,1246.829853,27.44656241,2.15909,41.38688
Barcelona,Spain,Weekday,761.5146508,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,91,2,1.123423077,0.143076364,649.4030794,22.13270434,1290.344758,28.40445939,2.17431,41.37755
Barcelona,Spain,Weekday,577.4198804,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,88,3,1.171249449,0.275939282,468.9077298,15.98113171,863.3843222,19.00574616,2.18037,41.39424
Barcelona,Spain,Weekday,202.7137105,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,2.909667349,0.630804413,286.355034,9.759441409,472.4779552,10.40069393,2.19036,41.4084
Barcelona,Spain,Weekday,705.8905672,Entire home/apt,FALSE,FALSE,5,TRUE,0,1,10,95,3,1.121999926,0.17949698,2040.419567,69.54078974,1276.934593,28.10926039,2.1618,41.39513
Barcelona,Spain,Weekday,474.3174995,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,90,0,1.137532109,0.553829259,512.4304374,17.46445578,882.9915891,19.43736245,2.17677,41.39603
Barcelona,Spain,Weekday,127.307003,Private room,FALSE,TRUE,2,FALSE,1,0,10,86,1,1.980766444,0.050551021,1283.635447,43.74836636,819.9853575,18.05040137,2.17395,41.40473
Barcelona,Spain,Weekday,712.8726697,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,8,88,2,1.987705367,0.29909477,790.2649373,26.93350365,679.5781121,14.95960577,2.178,41.404
Barcelona,Spain,Weekday,712.8726697,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,87,2,1.987687912,0.299056281,790.3437542,26.93618986,679.5953444,14.95998511,2.178,41.404
Barcelona,Spain,Weekday,712.8726697,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,80,2,1.98770624,0.299052063,790.3350394,26.93589284,679.5917269,14.95990548,2.178,41.404
Barcelona,Spain,Weekday,712.8726697,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,6,60,2,1.987703673,0.299056437,790.3299833,26.93572052,679.5910061,14.95988961,2.178,41.404
Barcelona,Spain,Weekday,712.8726697,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,88,2,1.987680893,0.299037819,790.3804083,26.93743909,679.6032442,14.96015901,2.178,41.404
Barcelona,Spain,Weekday,173.6216166,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,1.534299709,0.126325604,347.439162,11.84128701,919.643824,20.24419094,2.15171,41.38814
Barcelona,Spain,Weekday,167.8031978,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,2.02375783,0.284985436,398.7900747,13.59140894,607.5141154,13.37325542,2.1859,41.40089
Barcelona,Spain,Weekday,393.5578467,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,2,1.693654101,0.388667132,750.56358,25.58041736,803.7079225,17.69208493,2.17082,41.40238
Barcelona,Spain,Weekday,474.3174995,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,92,1,1.139303305,0.6544022,530.1972955,18.06997896,927.9953733,20.42803424,2.17556,41.39651
Barcelona,Spain,Weekday,209.4630763,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.116775824,0.161515887,831.2797776,28.33135556,686.4589974,15.11107524,2.17556,41.40574
Barcelona,Spain,Weekday,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,9,93,1,1.001436391,0.309658591,752.6413481,25.65123105,1728.217029,38.0433757,2.17891,41.3811
Barcelona,Spain,Weekday,451.5092978,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,94,1,0.908908986,0.089049663,794.483979,27.0772954,1764.946254,38.851899,2.17995,41.38382
Barcelona,Spain,Weekday,474.3174995,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,90,1,1.173850383,0.598748412,518.471086,17.67033083,878.6119983,19.34095417,2.17666,41.39645
Barcelona,Spain,Weekday,270.6728419,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,91,1,2.153239602,0.141979979,347.7038375,11.85030758,749.4519232,16.49774341,2.152,41.401
Barcelona,Spain,Weekday,370.2841716,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,80,2,1.726121881,0.33269996,839.074544,28.59701377,797.3423631,17.55195938,2.17139,41.40265
Barcelona,Spain,Weekday,393.5578467,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,80,1,1.789962322,0.343432629,763.0926218,26.00742731,761.1658963,16.75560401,2.17075,41.40325
Barcelona,Spain,Weekday,190.8441362,Private room,FALSE,TRUE,2,FALSE,1,0,9,87,1,0.928591155,0.209640128,1321.126965,45.02613774,1580.006742,34.78081116,2.18079,41.38512
Barcelona,Spain,Weekday,214.1178113,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,1.200687338,0.211652726,902.0437958,30.74310743,1152.214567,25.36378877,2.16167,41.39594
Barcelona,Spain,Weekday,381.9210091,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,93,2,2.568136952,0.602839928,439.0799744,14.9645537,557.321492,12.2683613,2.17642,41.40976
Barcelona,Spain,Weekday,208.5321293,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,1.344214979,0.496548976,397.1297261,13.53482158,1141.269411,25.12285219,2.15468,41.39078
Barcelona,Spain,Weekday,298.6012521,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,97,1,1.51839927,0.337229572,362.6175797,12.35859197,871.972045,19.19478836,2.15772,41.37707
Barcelona,Spain,Weekday,208.5321293,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,0.745057327,0.29655399,695.3687068,23.69928706,1471.433228,32.39077396,2.17889,41.38656
Barcelona,Spain,Weekday,159.6574115,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,1.324348266,0.272673811,362.9913765,12.37133157,916.8117325,20.18184789,2.15563,41.38214
Barcelona,Spain,Weekday,129.6343706,Private room,FALSE,TRUE,2,FALSE,0,0,9,84,1,2.324435806,0.387953154,548.0976882,18.68005322,600.3387163,13.2153028,2.17721,41.40736
Barcelona,Spain,Weekday,378.4299579,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,88,1,2.049923083,0.464152293,581.7719384,19.82772598,632.394606,13.92095159,2.18,41.404
Barcelona,Spain,Weekday,196.8952917,Private room,FALSE,TRUE,2,FALSE,1,0,9,92,1,0.359497087,0.205656256,812.9715683,27.70738225,1450.543975,31.93093721,2.17429,41.38746
Barcelona,Spain,Weekday,171.2942491,Private room,FALSE,TRUE,2,FALSE,1,0,10,94,1,0.314797786,0.20932993,735.7397743,25.07519815,1454.605314,32.02033977,2.17377,41.38731
Barcelona,Spain,Weekday,196.8952917,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,1.295110085,0.538821822,408.411213,13.91931285,1150.363866,25.32304914,2.15531,41.39081
Barcelona,Spain,Weekday,165.2430935,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,1.512648435,0.138896161,391.0289789,13.32689828,914.3274903,20.12716207,2.16785,41.37361
Barcelona,Spain,Weekday,179.4400354,Private room,FALSE,TRUE,3,FALSE,1,0,10,95,1,0.719606835,0.213776616,857.183014,29.21417963,1487.796718,32.75098474,2.1709,41.38069
Barcelona,Spain,Weekday,156.1663602,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,2.827833466,0.286754218,266.7496491,9.091258269,510.7455559,11.2430816,2.14181,41.37308
Barcelona,Spain,Weekday,212.9541276,Private room,FALSE,TRUE,4,FALSE,1,0,10,95,1,1.289384912,0.304152938,442.8534,15.09315813,817.0283708,17.985309,2.18269,41.39375
Barcelona,Spain,Weekday,166.639514,Private room,FALSE,TRUE,2,TRUE,0,0,10,93,1,1.088063117,0.29790925,511.2216855,17.42325957,1142.915929,25.15909712,2.16933,41.37735
Barcelona,Spain,Weekday,219.7034934,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,0.667086902,0.350046413,605.7067661,20.64346351,1233.264309,27.14794304,2.17752,41.38917
Barcelona,Spain,Weekday,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,9,91,1,1.615805979,0.752863671,427.6106235,14.57365973,1068.530547,23.52164594,2.18827,41.38237
Barcelona,Spain,Weekday,132.8926851,Private room,FALSE,TRUE,2,FALSE,1,0,9,87,1,0.86751012,0.276591258,726.0221783,24.74400681,1380.493701,30.38891508,2.17126,41.37938
Barcelona,Spain,Weekday,237.1587497,Private room,FALSE,TRUE,3,TRUE,1,0,10,97,1,0.912354389,0.393212866,607.3563095,20.69968261,1306.129305,28.75192585,2.16987,41.37892
Barcelona,Spain,Weekday,210.6267601,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,0.823320202,0.430588237,584.6303651,19.92514577,1340.534108,29.50928145,2.16858,41.3798
Barcelona,Spain,Weekday,150.5806782,Private room,FALSE,TRUE,2,FALSE,1,0,8,87,1,1.0379783,0.21928064,1134.586747,38.66854627,1733.879497,38.16802406,2.18147,41.38354
Barcelona,Spain,Weekday,159.6574115,Private room,FALSE,TRUE,2,FALSE,1,0,8,82,1,1.128637762,0.320944177,733.4764058,24.9980589,1727.475215,38.02704611,2.18272,41.38371
Barcelona,Spain,Weekday,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,0.899936567,0.136497434,807.7338954,27.52887391,1633.676947,35.96225754,2.18023,41.38459
Barcelona,Spain,Weekday,173.6216166,Private room,FALSE,TRUE,2,FALSE,1,0,9,87,1,2.047269525,0.271727098,316.2321135,10.77770046,705.0134548,15.51951595,2.1482,41.37876
Barcelona,Spain,Weekday,104.0333279,Private room,FALSE,TRUE,2,FALSE,1,0,9,78,1,2.011542449,0.074812881,1102.621074,37.57910459,877.2329414,19.31059689,2.17388,41.40502
Barcelona,Spain,Weekday,173.6216166,Private room,FALSE,TRUE,2,FALSE,0,1,9,86,1,0.998395032,0.349813893,758.7456493,25.85927548,1999.219847,44.00898181,2.17699,41.37984
Barcelona,Spain,Weekday,254.6140061,Private room,FALSE,TRUE,2,TRUE,0,0,10,94,1,2.636904442,0.602755383,445.5820841,15.18615609,586.8187884,12.91768758,2.17474,41.41062
Barcelona,Spain,Weekday,231.340331,Private room,FALSE,TRUE,2,FALSE,0,0,8,86,1,0.77650685,0.322024136,581.5928906,19.82162374,1233.457091,27.15218676,2.17896,41.38901
Barcelona,Spain,Weekday,215.5142319,Private room,FALSE,TRUE,4,TRUE,0,0,9,94,1,0.985535932,0.398886359,605.0127906,20.6198117,1288.933634,28.37339621,2.1708,41.37828
Barcelona,Spain,Weekday,196.8952917,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,0.870892557,0.371807139,577.255315,19.67379216,1253.406763,27.59134045,2.18029,41.38841
Barcelona,Spain,Weekday,190.8441362,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,1.923147107,0.392597682,324.1949498,11.04908677,739.8757478,16.28694231,2.14975,41.37894
Barcelona,Spain,Weekday,179.4400354,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,0.423041945,0.212355594,1207.989751,41.17023904,1411.178281,31.06437713,2.17501,41.38773
Barcelona,Spain,Weekday,194.1024507,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,1.092106488,0.431849936,664.8782482,22.66012305,1643.817464,36.18548153,2.179,41.38
Barcelona,Spain,Weekday,295.1102009,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,7,81,2,1.682778213,0.190705883,361.3404596,12.31506566,817.4851612,17.99536436,2.16165,41.37335
Barcelona,Spain,Weekday,474.3174995,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,92,0,1.144059902,0.701651686,538.3649009,18.34834413,931.1205214,20.49682837,2.17501,41.39673
Barcelona,Spain,Weekday,266.2508437,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,1.122064668,0.12522308,387.946551,13.22184416,1009.138047,22.21423423,2.15778,41.38298
Barcelona,Spain,Weekday,130.7980543,Private room,FALSE,TRUE,2,FALSE,0,0,9,91,1,1.745200147,0.463050183,639.3997818,21.79177583,775.5402655,17.07202811,2.16942,41.40285
Barcelona,Spain,Weekday,712.8726697,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,98,2,1.987691068,0.299064474,790.3274553,26.93563436,679.5918281,14.95990771,2.178,41.404
Barcelona,Spain,Weekday,370.2841716,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,90,2,1.83611334,0.310522591,786.5788535,26.80787597,744.8273588,16.39594251,2.17096,41.40366
Barcelona,Spain,Weekday,474.3174995,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,87,2,1.286218965,0.732327693,547.1363883,18.64729057,853.0598155,18.77847199,2.17636,41.39769
Barcelona,Spain,Weekday,130.7980543,Private room,FALSE,TRUE,2,FALSE,1,0,9,85,1,1.239560713,0.543984743,499.3669094,17.01922968,840.5589041,18.50328845,2.17823,41.39643
Barcelona,Spain,Weekday,226.6855959,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,1.221598927,0.536748754,415.2858593,14.15361188,1129.939784,24.87345224,2.15593,41.39007
Barcelona,Spain,Weekday,439.6397235,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,80,3,1.208108561,0.530645524,500.9146437,17.07197896,851.1434586,18.73628707,2.17795,41.39623
Barcelona,Spain,Weekday,393.5578467,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,90,1,1.812091066,0.311237081,805.1316822,27.44018629,757.8631148,16.68289962,2.17106,41.40344
Barcelona,Spain,Weekday,161.984779,Private room,FALSE,TRUE,2,TRUE,0,0,9,90,1,1.788164168,0.661780063,432.1904993,14.72974928,845.0085435,18.60123871,2.16036,41.40151
Barcelona,Spain,Weekday,509.2280122,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,70,3,0.849177293,0.183513357,785.9217881,26.78548212,1591.126301,35.02558688,2.17989,41.38536
Barcelona,Spain,Weekday,224.3582284,Private room,FALSE,TRUE,2,FALSE,0,0,10,91,1,1.47838921,0.504141557,344.7343112,11.74910133,846.6778331,18.63798491,2.15293,41.3837
Barcelona,Spain,Weekday,393.5578467,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,80,1,1.807853936,0.212530442,1185.014526,40.3872063,773.7711426,17.03308427,2.17253,41.40331
Barcelona,Spain,Weekday,242.9771685,Private room,FALSE,TRUE,3,FALSE,0,0,9,91,2,1.903354033,0.338457022,789.0789988,26.89308495,700.4162707,15.41831778,2.17811,41.40316
Barcelona,Spain,Weekday,810.1566318,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,95,2,0.966821991,0.223851727,788.6586261,26.87875797,1723.602912,37.9418048,2.17924,41.38189
Barcelona,Spain,Weekday,116.8338492,Private room,FALSE,TRUE,2,FALSE,1,0,9,85,1,1.93010855,0.046204854,1831.896171,62.43397611,808.6240053,17.80030304,2.17408,41.40425
